HEADER,TIME_MS,SV_DRV,SV_STR,SV_STD,GY_ROLL,GY_YAW,GY_PITCH,ACC_X,ACC_Y,ACC_Z,SV_POS
a,231206,0.000,-5.622,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,8.921
a,231210,0.000,-1.215,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.516
a,231214,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.164
a,231218,0.000,4.578,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.461
a,231222,0.000,8.142,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.505
a,231226,0.000,9.897,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.019
a,231230,0.000,9.452,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,1.846
a,231234,0.000,6.903,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,11.689
a,231238,0.000,2.815,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.252
a,231242,0.000,-1.902,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,4.087
a,231246,0.000,-6.197,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,4.175
a,231250,0.000,-9.109,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,5.405
a,231254,0.000,-9.986,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,17.446
a,231258,0.000,-8.630,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,12.437
a,231262,0.000,-5.341,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.999
a,231266,0.000,-0.855,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.296
a,231270,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,11.865
a,231274,0.000,4.603,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,7.427
a,231278,0.000,8.174,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,12.612
a,231282,0.000,9.909,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.975
a,231286,0.000,9.415,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,1.758
a,231290,0.000,6.801,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,8.833
a,231294,0.000,2.654,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.252
a,231298,0.000,-2.094,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.911
a,231302,0.000,-6.371,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,4.526
a,231306,0.000,-9.210,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.820
a,231310,0.000,-9.968,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.743
a,231314,0.000,-8.471,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.469
a,231318,0.000,-5.055,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,11.602
a,231322,0.000,-0.493,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,7.383
a,231326,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.505
a,231330,0.000,4.628,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,9.448
a,231334,0.000,8.206,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.722
a,231338,0.000,9.920,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.887
a,231342,0.000,9.377,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,1.890
a,231346,0.000,6.698,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,8.877
a,231350,0.000,2.492,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.340
a,231354,0.000,-2.284,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.955
a,231358,0.000,-6.541,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,4.570
a,231362,0.000,-9.305,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,4.834
a,231366,0.000,-9.942,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.479
a,231370,0.000,-8.304,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.523
a,231374,0.000,-4.764,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,6.680
a,231378,0.000,-0.130,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.208
a,231382,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.461
a,231386,0.000,4.653,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.414
a,231390,0.000,8.238,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,9.624
a,231394,0.000,9.930,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,10.195
a,231398,0.000,9.337,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,1.890
a,231402,0.000,6.594,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,12.612
a,231406,0.000,2.329,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.340
a,231410,0.000,-2.474,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.911
a,231414,0.000,-6.708,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,12.305
a,231418,0.000,-9.394,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.699
a,231422,0.000,-9.908,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,6.328
a,231426,0.000,-8.129,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.820
a,231430,0.000,-4.466,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,4.043
a,231434,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.384
a,231438,0.000,4.675,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.549
a,231442,0.000,8.267,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.021
a,231446,0.000,9.939,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.678
a,231450,0.000,9.300,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,11.909
a,231454,0.000,6.496,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.052
a,231458,0.000,2.178,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.120
a,231462,0.000,-2.650,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.472
a,231466,0.000,-6.861,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.337
a,231470,0.000,-9.471,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.699
a,231474,0.000,-9.870,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.820
a,231478,0.000,-7.960,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.523
a,231482,0.000,-4.186,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.955
a,231486,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.384
a,231490,0.000,4.698,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.505
a,231494,0.000,8.296,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,1.978
a,231498,0.000,9.947,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.776
a,231502,0.000,9.261,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.843
a,231506,0.000,6.397,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.109
a,231510,0.000,2.026,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.637
a,231514,0.000,-2.824,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.428
a,231518,0.000,-7.010,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.867
a,231522,0.000,-9.544,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,4.043
a,231526,0.000,-9.825,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.084
a,231530,0.000,-7.784,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,11.602
a,231534,0.000,-3.902,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,4.702
a,231538,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.637
a,231542,0.000,4.721,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,1.978
a,231546,0.000,8.325,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.249
a,231550,0.000,9.955,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,12.261
a,231554,0.000,9.222,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.505
a,231558,0.000,6.297,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,10.327
a,231562,0.000,1.873,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.296
a,231566,0.000,-2.998,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.867
a,231570,0.000,-7.156,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,4.614
a,231574,0.000,-9.611,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.743
a,231578,0.000,-9.773,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,18.809
a,231582,0.000,-7.602,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,6.196
a,231586,0.000,-3.613,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.867
a,231590,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.252
a,231594,0.000,4.744,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.505
a,231598,0.000,8.354,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.931
a,231602,0.000,9.962,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,6.724
a,231606,0.000,9.181,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,1.934
a,231610,0.000,6.196,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.184
a,231614,0.000,1.720,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.252
a,231618,0.000,-3.170,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.516
a,231622,0.000,-7.300,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,4.131
a,231626,0.000,-9.672,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.425
a,231630,0.000,-9.715,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.128
a,231634,0.000,-7.413,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.546
a,231638,0.000,-3.322,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,6.021
a,231642,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.812
a,231646,0.000,4.767,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.681
a,231650,0.000,8.382,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.611
a,231654,0.000,9.968,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,12.480
a,231658,0.000,9.139,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,7.471
a,231662,0.000,6.093,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,9.053
a,231666,0.000,1.567,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.296
a,231670,0.000,-3.342,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.823
a,231674,0.000,-7.440,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.019
a,231678,0.000,-9.729,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,17.314
a,231682,0.000,-9.650,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,7.559
a,231686,0.000,-7.219,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.293
a,231690,0.000,-3.027,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.472
a,231694,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.164
a,231698,0.000,4.790,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.417
a,231702,0.000,8.410,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.172
a,231706,0.000,9.974,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.019
a,231710,0.000,9.097,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,1.406
a,231714,0.000,5.990,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.417
a,231718,0.000,1.413,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.164
a,231722,0.000,-3.512,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.867
a,231726,0.000,-7.577,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.140
a,231730,0.000,-9.780,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,4.175
a,231734,0.000,-9.579,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.523
a,231738,0.000,-7.019,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.019
a,231742,0.000,-2.729,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.384
a,231746,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.461
a,231750,0.000,4.812,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,1.714
a,231754,0.000,8.438,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.887
a,231758,0.000,9.980,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,12.524
a,231762,0.000,9.053,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,10.986
a,231766,0.000,5.886,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,1.890
a,231770,0.000,1.259,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.725
a,231774,0.000,-3.682,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.384
a,231778,0.000,-7.710,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,10.415
a,231782,0.000,-9.826,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.911
a,231786,0.000,-9.501,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.996
a,231790,0.000,-6.813,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.590
a,231794,0.000,-2.428,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,10.239
a,231798,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.637
a,231802,0.000,4.835,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,10.854
a,231806,0.000,8.466,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.523
a,231810,0.000,9.984,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,12.612
a,231814,0.000,9.009,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,8.789
a,231818,0.000,5.780,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.373
a,231822,0.000,1.105,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.252
a,231826,0.000,-3.850,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.867
a,231830,0.000,-7.841,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,4.131
a,231834,0.000,-9.867,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,18.853
a,231838,0.000,-9.417,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.787
a,231842,0.000,-6.602,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,5.317
a,231846,0.000,-2.126,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.428
a,231850,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.120
a,231854,0.000,4.858,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.021
a,231858,0.000,8.493,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.743
a,231862,0.000,9.988,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.315
a,231866,0.000,8.963,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,4.834
a,231870,0.000,5.674,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,7.646
a,231874,0.000,0.950,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.164
a,231878,0.000,-4.016,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.428
a,231882,0.000,-7.968,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,4.658
a,231886,0.000,-9.902,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,17.930
a,231890,0.000,-9.327,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.381
a,231894,0.000,-6.385,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,8.042
a,231898,0.000,-1.821,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,8.306
a,231902,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.593
a,231906,0.000,4.880,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,1.846
a,231910,0.000,8.520,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.908
a,231914,0.000,9.992,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.184
a,231918,0.000,8.917,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,1.890
a,231922,0.000,5.567,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,8.438
a,231926,0.000,0.795,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.252
a,231930,0.000,-4.182,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.911
a,231934,0.000,-8.091,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.590
a,231938,0.000,-9.932,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,17.358
a,231942,0.000,-9.230,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,17.227
a,231946,0.000,-6.163,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.887
a,231950,0.000,-1.514,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.823
a,231954,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.164
a,231958,0.000,4.903,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.461
a,231962,0.000,8.547,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.699
a,231966,0.000,9.995,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.711
a,231970,0.000,8.869,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.021
a,231974,0.000,5.459,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,10.986
a,231978,0.000,0.640,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.296
a,231982,0.000,-4.346,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,9.404
a,231986,0.000,-8.211,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.996
a,231990,0.000,-9.956,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.722
a,231994,0.000,-9.127,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,18.062
a,231998,0.000,-5.936,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.634
a,232002,0.000,-1.206,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,6.812
a,232006,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,6.196
a,232010,0.000,4.926,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.296
a,232014,0.000,8.574,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.505
a,232018,0.000,9.997,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,12.964
a,232022,0.000,8.821,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.546
a,232026,0.000,5.350,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,10.811
a,232030,0.000,0.485,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.823
a,232034,0.000,-4.509,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,12.393
a,232038,0.000,-8.328,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,20.083
a,232042,0.000,-9.975,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.887
a,232046,0.000,-9.018,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.820
a,232050,0.000,-5.704,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.140
a,232054,0.000,-0.897,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,4.087
a,232058,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.428
a,232062,0.000,4.948,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.164
a,232066,0.000,8.601,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.073
a,232070,0.000,9.998,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.461
a,232074,0.000,8.772,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,12.437
a,232078,0.000,5.240,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.769
a,232082,0.000,0.329,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,4.878
a,232086,0.000,-4.670,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,4.131
a,232090,0.000,-8.441,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,17.358
a,232094,0.000,-9.989,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.787
a,232098,0.000,-8.903,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.381
a,232102,0.000,-5.468,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.008
a,232106,0.000,-0.586,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.472
a,232110,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,7.559
a,232114,0.000,4.971,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.021
a,232118,0.000,8.627,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.425
a,232122,0.000,10.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.843
a,232126,0.000,8.722,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,1.934
a,232130,0.000,5.129,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.593
a,232134,0.000,0.174,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.296
a,232138,0.000,-4.830,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.955
a,232142,0.000,-8.550,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.425
a,232146,0.000,-9.997,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.787
a,232150,0.000,-8.782,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.337
a,232154,0.000,-5.227,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.931
a,232158,0.000,-0.276,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.472
a,232162,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,7.646
a,232166,0.000,4.993,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.109
a,232170,0.000,8.653,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.249
a,232174,0.000,10.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.502
a,232178,0.000,8.670,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.799
a,232182,0.000,5.018,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.593
a,232186,0.000,0.018,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.208
a,232190,0.000,-4.988,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,7.646
a,232194,0.000,-8.656,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.096
a,232198,0.000,-10.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.864
a,232202,0.000,-8.656,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.820
a,232206,0.000,-4.982,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,6.724
a,232210,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,5.317
a,232214,0.000,5.014,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,9.492
a,232218,0.000,8.677,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.505
a,232222,0.000,10.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.699
a,232226,0.000,8.622,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,11.030
a,232230,0.000,4.914,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,10.239
a,232234,0.000,-0.125,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.681
a,232238,0.000,-5.132,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.384
a,232242,0.000,-8.750,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,11.953
a,232246,0.000,-9.998,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,6.064
a,232250,0.000,-8.533,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.634
a,232254,0.000,-4.752,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,11.118
a,232258,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.296
a,232262,0.000,5.034,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.505
a,232266,0.000,8.701,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.228
a,232270,0.000,9.999,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.161
a,232274,0.000,8.573,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.065
a,232278,0.000,4.809,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.461
a,232282,0.000,-0.269,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.164
a,232286,0.000,-5.275,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.779
a,232290,0.000,-8.841,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.655
a,232294,0.000,-9.991,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,18.237
a,232298,0.000,-8.406,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.787
a,232302,0.000,-4.518,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,9.009
a,232306,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.472
a,232310,0.000,5.055,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,7.559
a,232314,0.000,8.724,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.952
a,232318,0.000,9.998,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,4.131
a,232322,0.000,8.524,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,11.162
a,232326,0.000,4.704,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.164
a,232330,0.000,-0.412,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.428
a,232334,0.000,-5.417,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.999
a,232338,0.000,-8.929,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.029
a,232342,0.000,-9.979,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,17.314
a,232346,0.000,-8.274,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,12.480
a,232350,0.000,-4.282,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,9.580
a,232354,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.384
a,232358,0.000,5.076,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.725
a,232362,0.000,8.748,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.096
a,232366,0.000,9.996,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.711
a,232370,0.000,8.473,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.120
a,232374,0.000,4.598,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.725
a,232378,0.000,-0.556,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.428
a,232382,0.000,-5.557,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.955
a,232386,0.000,-9.014,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.743
a,232390,0.000,-9.963,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,17.490
a,232394,0.000,-8.137,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,18.149
a,232398,0.000,-4.043,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,7.559
