HEADER,TIME_MS,SV_DRV,SV_STR,SV_STD,GY_ROLL,GY_YAW,GY_PITCH,ACC_X,ACC_Y,ACC_Z,SWP_SG,SV_POS
a,112751,0.000,0.000,36.000,0.235,0.657,0.242,2.160,9.376,2.248,0.000,3.911
a,112755,0.000,0.000,36.000,0.204,-0.076,0.364,2.269,9.413,2.212,0.000,3.867
a,112759,0.000,0.000,36.000,-0.086,-0.336,0.165,2.263,9.382,2.212,0.000,3.999
a,112763,0.000,0.000,36.000,-0.132,-0.519,0.120,2.180,9.371,2.248,0.000,3.867
a,112767,0.000,0.000,36.000,0.067,0.290,-1.163,2.102,9.358,2.277,0.000,3.911
a,112771,0.000,0.000,36.000,0.067,0.519,0.028,2.189,9.361,2.261,0.000,3.867
a,112775,0.000,0.000,36.000,-0.025,0.031,0.623,2.307,9.412,2.212,0.000,3.955
a,112779,0.000,0.000,36.000,-0.086,-0.412,-1.789,2.246,9.384,2.219,0.000,3.911
a,112784,0.000,0.000,36.000,-0.101,-0.458,-1.087,2.140,9.352,2.243,0.000,3.955
a,112787,0.000,0.000,36.000,-0.070,0.321,0.868,2.109,9.335,2.254,0.000,3.999
a,112791,0.000,0.000,36.000,0.052,0.367,-0.567,2.215,9.366,2.222,0.000,3.867
a,112795,0.000,0.000,36.000,-0.132,-0.122,0.333,2.277,9.374,2.218,0.000,3.911
a,112799,0.000,0.000,36.000,-0.162,-0.458,-0.598,2.229,9.351,2.225,0.000,3.999
a,112803,0.000,0.000,36.000,0.082,-0.229,0.425,2.136,9.382,2.237,0.000,3.999
a,112807,0.000,0.000,36.000,0.235,0.397,-1.224,2.109,9.370,2.251,0.000,3.911
a,112811,0.000,0.000,36.000,-0.055,0.199,-1.148,2.230,9.385,2.241,0.000,3.911
a,112815,0.000,0.000,36.000,-0.025,-0.229,0.165,2.258,9.389,2.215,0.000,3.955
a,112819,0.000,0.000,36.000,-0.040,-0.152,-0.522,2.199,9.358,2.225,0.000,3.867
a,112823,0.000,0.000,36.000,0.082,-0.122,0.211,2.133,9.342,2.253,0.000,3.911
a,112828,0.000,0.000,36.000,-0.086,0.382,0.150,2.137,9.348,2.237,0.000,3.955
a,112831,0.000,0.000,36.000,0.204,0.122,0.120,2.222,9.347,2.218,0.000,3.911
a,112835,0.000,0.000,36.000,-0.193,-0.305,-0.735,2.260,9.366,2.224,0.000,3.867
a,112839,0.000,0.000,36.000,0.082,-0.305,-0.232,2.191,9.384,2.240,0.000,3.955
a,112843,0.000,0.000,36.000,-0.025,0.077,-0.323,2.127,9.367,2.266,0.000,3.867
a,112848,0.000,0.000,36.000,0.204,0.199,0.242,2.167,9.371,2.246,0.000,3.999
a,112852,0.000,0.000,36.000,0.067,0.275,0.517,2.245,9.422,2.251,0.000,3.955
a,112855,0.000,0.000,36.000,-0.193,-0.107,0.333,2.245,9.360,2.212,0.000,3.911
a,112860,0.000,0.000,36.000,-0.040,0.000,0.547,2.167,9.358,2.219,0.000,3.999
a,112863,0.000,0.000,36.000,0.082,0.260,0.242,2.160,9.369,2.257,0.000,3.911
a,112867,0.000,0.000,36.000,0.082,0.122,-0.125,2.209,9.383,2.234,0.000,3.911
a,112871,0.000,0.000,36.000,0.082,-0.122,0.318,2.255,9.424,2.219,0.000,3.911
a,112875,0.000,0.000,36.000,0.113,-0.351,-0.552,2.221,9.365,2.222,0.000,3.867
a,112879,0.000,0.000,36.000,0.082,-0.030,-0.170,2.168,9.352,2.215,0.000,3.999
a,112883,0.000,0.000,36.000,0.021,0.016,-0.552,2.152,9.360,2.225,0.000,3.955
a,112887,0.000,0.000,36.000,-0.132,0.260,0.700,2.227,9.395,2.222,0.000,3.999
a,112891,0.000,0.000,36.000,0.021,0.031,-0.506,2.213,9.372,2.216,0.000,3.955
a,112895,0.000,0.000,36.000,0.052,-0.076,-1.041,2.193,9.400,2.218,0.000,3.911
a,112899,0.000,0.000,36.000,-0.238,0.000,-0.033,2.184,9.383,2.234,0.000,3.867
a,112903,0.000,0.000,36.000,0.067,0.382,0.578,2.180,9.372,2.233,0.000,3.999
a,112907,0.000,0.000,36.000,0.204,0.214,0.807,2.224,9.371,2.231,0.000,3.911
a,112912,0.000,0.000,36.000,0.052,-0.229,1.585,2.215,9.380,2.235,0.000,3.911
a,112915,0.000,0.000,36.000,0.113,0.000,-1.224,2.184,9.363,2.239,0.000,3.911
a,112919,0.000,0.000,36.000,-0.147,0.306,-0.170,2.154,9.396,2.247,0.000,3.999
a,112923,0.000,0.000,36.000,-0.070,0.245,0.043,2.191,9.366,2.237,0.000,3.867
a,112928,0.000,0.000,36.000,-0.025,-0.076,0.272,2.213,9.348,2.231,0.000,3.955
a,112931,0.000,0.000,36.000,-0.132,-0.030,0.059,2.200,9.371,2.235,0.000,3.911
a,112936,0.000,0.000,36.000,-0.162,0.031,-0.644,2.160,9.353,2.237,0.000,3.955
a,112939,0.000,0.000,36.000,-0.147,0.214,0.425,2.152,9.371,2.246,0.000,3.955
a,112943,0.000,0.000,36.000,0.021,0.183,-0.628,2.198,9.396,2.246,0.000,3.999
a,112947,0.000,0.000,36.000,-0.025,0.245,-0.338,2.234,9.369,2.248,0.000,3.911
a,112951,0.000,0.000,36.000,-0.132,0.183,-0.018,2.200,9.367,2.209,0.000,3.999
a,112955,0.000,0.000,36.000,-0.086,0.153,0.150,2.189,9.363,2.240,0.000,3.911
a,112959,0.000,0.000,36.000,-0.055,0.031,-1.254,2.174,9.372,2.245,0.000,3.911
a,112963,0.000,0.000,36.000,0.082,0.138,0.471,2.211,9.369,2.222,0.000,3.911
a,112967,0.000,0.000,36.000,-0.223,0.092,1.005,2.240,9.396,2.206,0.000,3.955
a,112972,0.000,0.000,36.000,0.052,-0.229,1.219,2.174,9.349,2.230,0.000,3.955
a,112976,0.000,0.000,36.000,-0.086,-0.076,-0.323,2.172,9.374,2.224,0.000,3.999
a,112979,0.000,0.000,36.000,0.067,0.092,-0.232,2.160,9.366,2.251,0.000,3.911
a,112983,0.000,0.000,36.000,0.067,0.183,-0.720,2.209,9.340,2.225,0.000,3.911
a,112988,0.000,0.000,36.000,0.021,-0.107,0.532,2.229,9.398,2.231,0.000,3.911
a,112991,0.000,0.000,36.000,0.082,-0.091,-0.399,2.180,9.382,2.218,0.000,3.911
a,112995,0.000,0.000,36.000,0.082,0.031,0.593,2.187,9.360,2.235,0.000,3.955
a,112999,0.000,0.000,36.000,0.128,0.260,-0.461,2.193,9.379,2.219,0.000,3.999
a,113003,0.000,0.000,36.000,0.006,-0.351,-0.934,2.198,9.374,2.263,0.000,4.043
a,113007,0.000,0.000,36.000,0.189,-0.351,-0.125,2.206,9.367,2.229,0.000,3.999
a,113011,0.000,0.000,36.000,-0.025,0.016,0.120,2.200,9.388,2.225,0.000,3.911
a,113015,0.000,0.000,36.000,-0.162,0.092,-0.873,2.198,9.357,2.225,0.000,3.955
a,113019,0.000,0.000,36.000,0.143,0.107,1.142,2.193,9.382,2.219,0.000,3.999
a,113023,0.000,0.000,36.000,0.006,-0.015,-0.888,2.216,9.366,2.247,0.000,3.999
a,113027,0.000,0.000,36.000,-0.101,0.031,-0.705,2.175,9.365,2.233,0.000,3.999
a,113032,0.000,0.000,36.000,0.067,-0.244,-0.552,2.189,9.373,2.234,0.000,3.955
a,113035,0.000,0.000,36.000,0.189,0.046,0.150,2.178,9.365,2.230,0.000,3.999
a,113039,0.000,0.000,36.000,0.082,-0.076,0.608,2.189,9.366,2.237,0.000,3.999
a,113043,0.000,0.000,36.000,-0.055,0.031,-0.537,2.209,9.395,2.219,0.000,3.955
a,113047,0.000,0.000,36.000,0.128,-0.183,-0.506,2.185,9.365,2.219,0.000,3.516
a,113051,0.000,0.000,36.000,0.189,0.153,0.623,2.174,9.373,2.230,0.000,3.867
a,113055,0.000,0.000,36.000,-0.040,0.199,-0.445,2.162,9.358,2.242,0.000,3.911
a,113059,0.000,0.000,36.000,0.097,0.031,0.868,2.191,9.403,2.241,0.000,3.955
a,113063,0.000,0.000,36.000,-0.147,-0.137,-1.132,2.198,9.410,2.230,0.000,3.867
a,113067,0.000,0.000,36.000,-0.040,-0.122,-0.338,2.189,9.382,2.225,0.000,3.911
a,113072,0.000,0.000,36.000,-0.223,0.092,0.883,2.169,9.372,2.251,0.000,3.999
a,113075,0.000,0.000,36.000,0.189,0.092,-0.232,2.198,9.400,2.216,0.000,3.911
a,113079,0.000,0.000,36.000,0.189,-0.107,0.211,2.205,9.396,2.209,0.000,3.911
a,113083,0.000,0.000,36.000,0.021,-0.107,0.211,2.175,9.367,2.235,0.000,3.911
a,113087,0.000,0.000,36.000,-0.025,-0.244,0.349,2.180,9.358,2.237,0.000,3.999
a,113092,0.000,0.000,36.000,0.082,-0.030,0.104,2.154,9.378,2.246,0.000,3.911
a,113096,0.000,0.000,36.000,-0.147,0.092,-0.262,2.193,9.403,2.241,0.000,3.999
a,113099,0.000,0.000,36.000,-0.193,-0.183,-0.018,2.187,9.382,2.230,0.000,3.911
a,113104,0.000,0.000,36.000,-0.177,-0.091,-0.155,2.193,9.382,2.231,0.000,3.955
a,113107,0.000,0.000,36.000,-0.040,0.092,-0.262,2.211,9.379,2.225,0.000,3.911
a,113111,0.000,0.000,36.000,0.189,-0.015,-0.232,2.199,9.354,2.228,0.000,4.043
a,113115,0.000,0.000,36.000,-0.040,0.153,0.257,2.213,9.384,2.231,0.000,3.955
a,113119,0.000,0.000,36.000,-0.040,-0.122,-0.323,2.193,9.391,2.218,0.000,3.867
a,113123,0.000,0.000,36.000,0.006,0.306,-0.735,2.215,9.355,2.247,0.000,3.867
a,113127,0.000,0.000,36.000,0.113,0.031,-0.659,2.185,9.384,2.229,0.000,3.999
a,113131,0.000,0.000,36.000,-0.116,-0.015,0.837,2.193,9.367,2.216,0.000,3.955
a,113135,0.000,0.000,36.000,-0.086,0.214,0.318,2.224,9.365,2.217,0.000,3.999
a,113139,0.000,0.000,36.000,0.082,0.016,-0.155,2.215,9.397,2.231,0.000,3.999
a,113143,0.000,0.000,36.000,-0.086,-0.076,-0.338,2.200,9.390,2.246,0.000,3.955
a,113147,0.000,0.000,36.000,-0.101,-0.015,-0.980,2.199,9.353,2.254,0.000,3.999
a,113151,0.000,0.000,36.000,-0.040,0.092,0.059,2.169,9.395,2.253,0.000,3.911
a,113155,0.000,0.000,36.000,-0.086,-0.107,0.165,2.203,9.388,2.243,0.000,3.911
a,113160,0.000,0.000,36.000,0.128,0.046,0.471,2.209,9.388,2.222,0.000,3.911
a,113164,0.000,0.000,36.000,0.189,-0.122,-0.170,2.203,9.351,2.216,0.000,4.043
a,113167,0.000,0.000,36.000,-0.025,0.183,-0.445,2.175,9.400,2.209,0.000,3.911
a,113171,0.000,0.000,36.000,0.235,0.107,0.532,2.180,9.366,2.243,0.000,3.955
a,113175,0.000,0.000,36.000,0.189,-0.122,-0.445,2.203,9.394,2.245,0.000,3.999
a,113180,0.000,0.000,36.000,-0.070,-0.015,0.608,2.203,9.400,2.218,0.000,3.955
a,113184,0.000,0.000,36.000,-0.132,-0.015,0.272,2.203,9.370,2.231,0.000,3.911
a,113187,0.000,0.000,36.000,-0.147,-0.061,0.226,2.198,9.382,2.235,0.000,3.999
a,113191,0.000,0.000,36.000,0.082,-0.122,0.761,2.198,9.366,2.235,0.000,4.043
a,113195,0.000,0.000,36.000,-0.040,-0.168,0.165,2.199,9.382,2.216,0.000,3.999
a,113199,0.000,0.000,36.000,0.067,-0.290,-0.445,2.209,9.388,2.224,0.000,3.867
a,113203,0.000,0.000,36.000,-0.147,0.153,0.425,2.203,9.346,2.222,0.000,3.955
a,113207,0.000,0.000,36.000,0.082,0.122,-0.506,2.205,9.391,2.237,0.000,3.999
a,113211,0.000,0.000,36.000,0.113,-0.076,-0.552,2.198,9.391,2.225,0.000,3.955
a,113215,0.000,0.000,36.000,0.036,-0.183,0.364,2.172,9.342,2.224,0.000,3.955
a,113219,0.000,0.000,36.000,0.082,0.016,0.043,2.205,9.389,2.237,0.000,3.955
a,113224,0.000,0.000,36.000,-0.040,0.153,0.211,2.178,9.400,2.251,0.000,3.955
a,113227,0.000,0.000,36.000,0.189,0.000,0.761,2.178,9.365,2.229,0.000,3.955
a,113232,0.000,0.000,36.000,-0.132,0.214,0.868,2.205,9.374,2.222,0.000,3.911
a,113236,0.000,0.000,36.000,0.128,0.000,0.211,2.175,9.335,2.261,0.000,3.955
a,113239,0.000,0.000,36.000,-0.040,-0.061,0.165,2.182,9.327,2.243,0.000,3.955
a,113243,0.000,0.000,36.000,-0.040,-0.122,-0.216,2.199,9.370,2.216,0.000,3.955
a,113247,0.000,0.000,36.000,0.036,-0.137,-0.338,2.191,9.325,2.241,0.000,3.999
a,113251,0.000,0.000,36.000,0.021,-0.030,-0.766,2.218,9.366,2.248,0.000,3.999
a,113255,0.000,0.000,36.000,-0.177,0.077,-0.048,2.215,9.382,2.219,0.000,3.999
a,113259,0.000,0.000,36.000,0.036,-0.198,0.104,2.182,9.367,2.240,0.000,3.955
a,113263,0.000,0.000,36.000,0.067,0.245,-1.056,2.185,9.385,2.225,0.000,3.955
a,113267,0.000,0.000,36.000,-0.086,0.046,0.440,2.174,9.382,2.228,0.000,3.955
a,113271,0.000,0.000,36.000,-0.040,0.199,-0.125,2.175,9.363,2.240,0.000,3.911
a,113275,0.000,0.000,36.000,0.021,0.092,-0.170,2.193,9.379,2.231,0.000,3.955
a,113279,0.000,0.000,36.000,-0.025,0.077,-0.155,2.185,9.389,2.212,0.000,3.999
a,113284,0.000,0.000,36.000,0.021,-0.229,-0.445,2.182,9.370,2.246,0.000,3.955
a,113287,0.000,0.000,36.000,0.036,-0.198,-0.125,2.195,9.391,2.231,0.000,3.911
a,113291,0.000,0.000,36.000,-0.193,0.000,0.333,2.174,9.374,2.230,0.000,3.955
a,113295,0.000,0.000,36.000,0.082,-0.198,-0.109,2.209,9.388,2.235,0.000,4.043
a,113299,0.000,0.000,36.000,-0.132,-0.030,-0.384,2.198,9.389,2.251,0.000,3.999
a,113303,0.000,0.000,36.000,-0.086,-0.015,-0.048,2.206,9.366,2.216,0.000,3.911
a,113307,0.000,0.000,36.000,0.128,0.046,0.471,2.209,9.380,2.228,0.000,3.955
a,113311,0.000,0.000,36.000,0.189,-0.061,0.700,2.213,9.388,2.253,0.000,3.911
a,113316,0.000,0.000,36.000,0.067,-0.107,0.761,2.198,9.366,2.243,0.000,3.955
a,113319,0.000,0.000,36.000,0.128,0.428,0.349,2.193,9.374,2.234,0.000,4.043
a,113323,0.000,0.000,36.000,-0.025,0.214,1.417,2.187,9.391,2.246,0.000,3.999
a,113327,0.000,0.000,36.000,0.021,0.046,0.364,2.182,9.380,2.235,0.000,3.955
a,113331,0.000,0.000,36.000,-0.208,-0.122,-0.980,2.203,9.388,2.229,0.000,3.867
a,113336,0.000,0.000,36.000,0.296,-0.412,-0.659,2.199,9.396,2.225,0.000,3.911
a,113340,0.000,0.000,36.000,0.036,0.351,-0.125,2.198,9.383,2.251,0.000,3.999
a,113343,0.000,0.000,36.000,-0.040,-0.076,-0.262,2.198,9.355,2.228,0.000,3.955
a,113348,0.000,0.000,36.000,0.067,0.000,0.761,2.200,9.354,2.233,0.000,3.911
a,113351,0.000,0.000,36.000,-0.040,0.000,0.333,2.209,9.388,2.230,0.000,3.955
a,113355,0.000,0.000,36.000,-0.040,-0.030,-0.751,2.205,9.354,2.219,0.000,4.087
a,113359,0.000,0.000,36.000,0.113,0.031,-0.552,2.211,9.357,2.230,0.000,3.955
a,113364,0.000,0.000,36.000,0.159,0.138,1.204,2.205,9.389,2.222,0.000,3.999
a,113367,0.000,0.000,36.000,-0.177,-0.061,1.005,2.185,9.370,2.246,0.000,3.955
a,113372,0.000,0.000,36.000,0.036,0.275,1.020,2.193,9.408,2.224,0.000,3.955
a,113375,0.000,0.000,36.000,-0.055,-0.183,-1.468,2.185,9.389,2.225,0.000,3.999
a,113379,0.000,0.000,36.000,-0.193,-0.107,0.715,2.191,9.370,2.215,0.000,3.955
a,113383,0.000,0.000,36.000,0.021,0.183,-1.285,2.203,9.389,2.241,0.000,3.955
a,113387,0.000,0.000,36.000,-0.025,0.000,1.158,2.200,9.367,2.248,0.000,3.999
a,113391,0.000,0.000,36.000,-0.147,0.275,0.623,2.189,9.396,2.260,0.000,3.911
a,113395,0.000,0.000,36.000,0.067,0.107,0.211,2.198,9.365,2.233,0.000,3.955
a,113399,0.000,0.000,36.000,-0.101,-0.229,-0.919,2.193,9.367,2.225,0.000,4.043
a,113403,0.000,0.000,36.000,-0.086,0.138,-0.170,2.160,9.361,2.225,0.000,3.999
a,113407,0.000,0.000,36.000,-0.025,-0.244,0.059,2.211,9.391,2.241,0.000,3.867
a,113411,0.000,0.000,36.000,-0.086,0.031,-0.323,2.221,9.413,2.231,0.000,3.867
a,113415,0.000,0.000,36.000,-0.070,0.016,0.135,2.193,9.379,2.205,0.000,3.999
a,113419,0.000,0.000,36.000,0.082,-0.076,0.425,2.199,9.395,2.253,0.000,3.955
a,113424,0.000,0.000,36.000,0.159,-0.076,1.417,2.168,9.382,2.240,0.000,3.999
a,113427,0.000,0.000,36.000,0.036,0.290,-0.522,2.206,9.388,2.222,0.000,3.999
a,113431,0.000,0.000,36.000,-0.040,0.260,-0.445,2.216,9.367,2.212,0.000,3.955
a,113435,0.000,0.000,36.000,0.128,-0.015,-0.232,2.156,9.347,2.248,0.000,3.911
a,113439,0.000,0.000,36.000,0.036,-0.137,-0.064,2.216,9.400,2.231,0.000,3.999
a,113443,0.000,0.000,36.000,0.067,-0.091,-0.827,2.205,9.396,2.219,0.000,3.867
a,113447,0.000,0.000,36.000,0.128,0.214,0.196,2.172,9.389,2.270,0.000,3.911
a,113451,0.000,0.000,36.000,0.006,-0.076,-0.995,2.203,9.396,2.237,0.000,3.999
a,113455,0.000,0.000,36.000,0.021,-0.076,-0.018,2.185,9.384,2.254,0.000,3.911
a,113459,0.000,0.000,36.000,0.128,-0.076,-0.506,2.205,9.376,2.245,0.000,3.911
a,113463,0.000,0.000,36.000,0.021,-0.076,-0.125,2.206,9.406,2.215,0.000,3.999
a,113467,0.000,0.000,36.000,0.067,-0.183,-0.018,2.189,9.369,2.236,0.000,3.955
a,113472,0.000,0.000,36.000,-0.070,-0.030,-0.323,2.180,9.369,2.224,0.000,4.043
a,113476,0.000,0.000,36.000,0.097,0.031,1.142,2.195,9.384,2.231,0.000,3.867
a,113479,0.000,0.000,36.000,-0.101,0.092,-1.025,2.199,9.367,2.259,0.000,3.867
a,113483,0.000,0.000,36.000,-0.025,0.092,0.272,2.211,9.385,2.228,0.000,3.955
a,113487,0.000,0.000,36.000,0.113,-0.076,-1.758,2.206,9.388,2.217,0.000,3.999
a,113491,0.000,0.000,36.000,0.082,0.092,0.211,2.191,9.414,2.241,0.000,3.955
a,113496,0.000,0.000,36.000,0.067,-0.076,0.104,2.213,9.392,2.204,0.000,3.955
a,113500,0.000,0.000,36.000,-0.254,0.077,-1.468,2.178,9.397,2.243,0.000,3.999
a,113504,0.000,0.000,36.000,0.036,-0.244,-0.277,2.195,9.380,2.237,0.000,3.955
a,113507,0.000,0.000,36.000,-0.040,-0.107,0.333,2.187,9.365,2.246,0.000,4.043
a,113511,0.000,0.000,36.000,0.036,-0.030,-0.232,2.216,9.371,2.215,0.000,3.955
a,113515,0.000,0.000,36.000,0.143,-0.076,0.257,2.189,9.354,2.234,0.000,3.955
a,113519,0.000,0.000,36.000,-0.238,-0.137,0.120,2.205,9.388,2.228,0.000,3.911
a,113523,0.000,0.000,36.000,0.082,0.031,0.700,2.206,9.380,2.234,0.000,3.955
a,113527,0.000,0.000,36.000,-0.147,-0.091,-0.705,2.203,9.360,2.222,0.000,3.911
a,113531,0.000,0.000,36.000,-0.086,0.000,0.165,2.205,9.352,2.231,0.000,3.999
a,113535,0.000,0.000,36.000,-0.025,-0.091,0.120,2.199,9.377,2.246,0.000,4.043
a,113539,0.000,0.000,36.000,0.036,-0.015,0.257,2.199,9.374,2.237,0.000,3.999
a,113543,0.000,0.000,36.000,-0.177,0.031,0.379,2.168,9.388,2.237,0.000,3.911
a,113547,0.000,0.000,36.000,0.235,-0.061,0.639,2.172,9.343,2.254,0.000,3.911
a,113551,0.000,0.000,36.000,-0.040,-0.076,-0.003,2.205,9.392,2.230,0.000,3.955
a,113555,0.000,0.000,36.000,-0.070,0.199,0.364,2.187,9.400,2.240,0.000,3.955
a,113559,0.000,0.000,36.000,0.021,-0.122,-0.064,2.172,9.370,2.218,0.000,3.955
a,113563,0.000,0.000,36.000,-0.162,-0.229,-1.254,2.175,9.357,2.215,0.000,3.867
a,113567,0.000,0.000,36.000,-0.040,-0.229,-0.384,2.175,9.347,2.236,0.000,3.911
a,113572,0.000,0.000,36.000,-0.040,0.092,-0.262,2.191,9.374,2.248,0.000,3.911
a,113575,0.000,0.000,36.000,0.021,0.077,-0.659,2.199,9.403,2.253,0.000,3.911
a,113579,0.000,0.000,36.000,0.128,-0.076,0.043,2.205,9.382,2.230,0.000,3.955
a,113583,0.000,0.000,36.000,-0.040,-0.061,0.608,2.187,9.373,2.233,0.000,4.087
a,113588,0.000,0.000,36.000,0.128,-0.229,-0.445,2.205,9.363,2.230,0.000,3.867
a,113592,0.000,0.000,36.000,0.021,0.092,-0.170,2.193,9.396,2.237,0.000,3.955
a,113596,0.000,0.000,36.000,-0.147,0.046,0.272,2.199,9.379,2.228,0.000,3.911
a,113600,0.000,0.000,36.000,0.189,0.046,0.211,2.184,9.373,2.228,0.000,3.955
a,113604,0.000,0.000,36.000,-0.070,-0.076,0.776,2.174,9.389,2.235,0.000,3.955
a,113607,0.000,0.000,36.000,0.021,-0.198,-0.995,2.189,9.363,2.230,0.000,3.955
a,113612,0.000,0.000,36.000,-0.025,-0.198,-0.323,2.187,9.366,2.212,0.000,3.955
a,113616,0.000,0.000,36.000,-0.254,-0.015,-0.109,2.180,9.365,2.243,0.000,3.955
a,113620,0.000,0.000,36.000,0.250,-0.229,0.379,2.180,9.372,2.230,0.000,3.999
a,113624,0.000,0.000,36.000,0.067,-0.168,0.211,2.182,9.386,2.229,0.000,4.043
a,113627,0.000,0.000,36.000,0.036,-0.183,0.150,2.200,9.371,2.215,0.000,3.955
a,113631,0.000,0.000,36.000,0.082,-0.030,-0.064,2.206,9.428,2.251,0.000,3.911
a,113635,0.000,0.000,36.000,-0.040,0.138,-0.277,2.191,9.394,2.228,0.000,3.999
a,113639,0.000,0.000,36.000,0.036,-0.015,0.532,2.195,9.365,2.224,0.000,3.955
a,113643,0.000,0.000,36.000,0.021,0.138,0.089,2.184,9.364,2.242,0.000,3.955
a,113647,0.000,0.000,36.000,0.204,-0.198,-0.125,2.191,9.374,2.243,0.000,3.955
a,113652,0.000,0.000,36.000,-0.086,0.092,-0.048,2.200,9.359,2.209,0.000,3.955
a,113655,0.000,0.000,36.000,-0.055,0.031,-1.621,2.213,9.361,2.230,0.000,3.955
a,113659,0.000,0.000,36.000,-0.132,0.214,0.822,2.185,9.398,2.234,0.000,3.999
a,113663,0.000,0.000,36.000,-0.040,0.000,0.379,2.198,9.406,2.225,0.000,4.043
a,113667,0.000,0.000,36.000,0.036,-0.076,0.532,2.187,9.374,2.243,0.000,3.911
a,113671,0.000,0.000,36.000,0.052,-0.183,-1.316,2.205,9.351,2.195,0.000,3.999
a,113675,0.000,0.000,36.000,-0.422,-0.397,0.059,2.211,9.391,2.246,0.000,3.999
a,113679,0.000,0.000,36.000,0.036,0.016,-0.445,2.209,9.373,2.231,0.000,3.867
a,113684,0.000,0.000,36.000,-0.162,0.138,-0.827,2.209,9.357,2.222,0.000,3.955
a,113687,0.000,0.000,36.000,0.021,-0.076,-0.170,2.221,9.382,2.264,0.000,3.911
a,113691,0.000,0.000,36.000,0.067,0.138,-0.415,2.200,9.388,2.219,0.000,3.911
a,113695,0.000,0.000,36.000,-0.193,0.153,0.425,2.205,9.383,2.246,0.000,3.911
a,113699,0.000,0.000,36.000,0.082,0.290,0.104,2.184,9.384,2.240,0.000,3.911
a,113704,0.000,0.000,36.000,-0.040,0.000,0.654,2.200,9.396,2.222,0.000,4.043
a,113707,0.000,0.000,36.000,-0.162,-0.076,-0.812,2.199,9.364,2.213,0.000,3.911
a,113711,0.000,0.000,36.000,0.128,0.016,-1.041,2.203,9.341,2.234,0.000,3.999
a,113715,0.000,0.000,36.000,-0.055,0.199,1.036,2.185,9.396,2.253,0.000,3.999
a,113720,0.000,0.000,36.000,-0.055,-0.030,1.234,2.187,9.376,2.248,0.000,3.955
a,113723,0.000,0.000,36.000,-0.040,-0.122,-0.216,2.174,9.373,2.240,0.000,3.999
a,113727,0.000,0.000,36.000,0.021,0.138,-0.186,2.215,9.388,2.248,0.000,4.043
a,113731,0.000,0.000,36.000,0.021,0.138,-0.079,2.215,9.400,2.222,0.000,3.867
a,113735,0.000,0.000,36.000,-0.025,-0.091,0.059,2.187,9.389,2.241,0.000,3.911
a,113739,0.000,0.000,36.000,-0.208,-0.015,-0.873,2.215,9.380,2.228,0.000,3.999
a,113744,0.000,0.000,36.000,-0.162,-0.122,-1.087,2.169,9.370,2.241,0.000,3.911
a,113747,0.000,0.000,36.000,-0.116,-0.015,1.005,2.191,9.409,2.234,0.000,3.911
a,113752,0.000,0.000,36.000,-0.055,-0.076,0.959,2.180,9.380,2.219,0.000,3.999
a,113755,0.000,0.000,36.000,-0.208,0.138,-1.758,2.185,9.413,2.230,0.000,3.999
a,113759,0.000,0.000,36.000,-0.086,0.367,-0.064,2.191,9.384,2.224,0.000,3.911
a,113763,0.000,0.000,36.000,-0.086,0.016,-1.407,2.174,9.371,2.248,0.000,3.911
a,113767,0.000,0.000,36.000,-0.070,-0.030,-0.262,2.185,9.369,2.247,0.000,3.911
a,113771,0.000,0.000,36.000,0.128,0.031,-0.232,2.200,9.385,2.225,0.000,3.955
a,113775,0.000,0.000,36.000,-0.070,0.138,0.165,2.191,9.351,2.231,0.000,3.955
a,113779,0.000,0.000,36.000,-0.177,-0.076,0.333,2.174,9.373,2.240,0.000,3.999
a,113783,0.000,0.000,36.000,-0.055,0.031,1.112,2.195,9.397,2.241,0.000,3.867
a,113787,0.000,0.000,36.000,0.052,-0.076,-1.377,2.191,9.415,2.219,0.000,3.911
a,113791,0.000,0.000,36.000,0.082,0.183,-0.415,2.215,9.392,2.240,0.000,3.999
a,113795,0.000,0.000,36.000,-0.070,-0.076,0.226,2.203,9.388,2.246,0.000,3.999
a,113799,0.000,0.000,36.000,0.067,-0.015,-0.445,2.191,9.389,2.264,0.000,3.955
a,113803,0.000,0.000,36.000,-0.086,-0.015,0.059,2.178,9.366,2.234,0.000,3.911
a,113807,0.000,0.000,36.000,-0.025,-0.305,-0.430,2.198,9.374,2.224,0.000,3.955
a,113811,0.000,0.000,36.000,0.067,-0.061,0.761,2.191,9.379,2.235,0.000,3.955
a,113815,0.000,0.000,36.000,0.036,0.077,0.043,2.198,9.377,2.246,0.000,3.999
a,113820,0.000,0.000,36.000,0.082,-0.015,0.150,2.175,9.369,2.234,0.000,3.999
a,113823,0.000,0.000,36.000,-0.147,-0.061,0.257,2.189,9.366,2.245,0.000,3.955
a,113827,0.000,0.000,36.000,0.143,0.092,0.761,2.203,9.382,2.240,0.000,3.955
a,113831,0.000,0.000,36.000,0.128,-0.076,-0.399,2.195,9.389,2.251,0.000,3.911
a,113836,0.000,0.000,36.000,-0.040,-0.091,-0.644,2.189,9.366,2.225,0.000,3.999
a,113840,0.000,0.000,36.000,0.067,-0.244,-1.636,2.187,9.416,2.234,0.000,3.911
a,113844,0.000,0.000,36.000,-0.040,-0.061,0.761,2.206,9.380,2.223,0.000,3.999
a,113847,0.000,0.000,36.000,-0.193,0.214,0.257,2.185,9.394,2.237,0.000,3.955
